"_id","type","url"
"65f951a96d320c2ab7b0844c","friend","https://www.facebook.com/dinh.d.anh.9"
"65f951a96d320c2ab7b0844d","friend","https://www.facebook.com/tri.ton.104418"
"65f951a96d320c2ab7b0844e","friend","https://www.facebook.com/lam.ngovan.96930013"
"65f951a96d320c2ab7b0844f","friend","https://www.facebook.com/profile.php?id=100041663436467"
"65f951a96d320c2ab7b08450","friend","https://www.facebook.com/profile.php?id=100094364401743"
"65f951a96d320c2ab7b08451","friend","https://www.facebook.com/hung.phamminh.355"
"65f951a96d320c2ab7b08452","friend","https://www.facebook.com/profile.php?id=100093117562947"
"65f951a96d320c2ab7b08453","friend","https://www.facebook.com/profile.php?id=100093099774317"
"65f951a96d320c2ab7b08454","friend","https://www.facebook.com/profile.php?id=100008883993518"
"65f951a96d320c2ab7b08455","friend","https://www.facebook.com/profile.php?id=100064837701733"
"65f951a96d320c2ab7b08456","friend","https://www.facebook.com/phucmephucmecccc"
"65f951a96d320c2ab7b08457","friend","https://www.facebook.com/profile.php?id=100086560339544"
"65f951a96d320c2ab7b08458","friend","https://www.facebook.com/ngochung.sp1710"
"65f951a96d320c2ab7b08459","friend","https://www.facebook.com/profile.php?id=100025094626738"
"65f951a96d320c2ab7b0845a","friend","https://www.facebook.com/profile.php?id=100011557062980"
"65f951a96d320c2ab7b0845b","friend","https://www.facebook.com/profile.php?id=100070708002674"
"65f951a96d320c2ab7b0845c","friend","https://www.facebook.com/chuan.lee.9615"
"65f951a96d320c2ab7b0845d","friend","https://www.facebook.com/haigret"
"65f951a96d320c2ab7b0845e","friend","https://www.facebook.com/haithuvinh.nhunhi"
"65f951a96d320c2ab7b0845f","friend","https://www.facebook.com/hoahoclaamnhac"
"65f951a96d320c2ab7b08460","friend","https://www.facebook.com/duclee.min.1"
"65f951a96d320c2ab7b08461","friend","https://www.facebook.com/profile.php?id=100093080934601"
"65f951a96d320c2ab7b08462","friend","https://www.facebook.com/profile.php?id=100028591171101"
"65f951a96d320c2ab7b08463","friend","https://www.facebook.com/helenha.nguyen.52"
"65f951a96d320c2ab7b08464","friend","https://www.facebook.com/le.sinh.18"
"65f951a96d320c2ab7b08465","friend","https://www.facebook.com/huynhcathoahoc"
"65f951a96d320c2ab7b08466","friend","https://www.facebook.com/ntml.1106"
"65f951a96d320c2ab7b08467","friend","https://www.facebook.com/profile.php?id=100095058946372"
"65f951a96d320c2ab7b08468","friend","https://www.facebook.com/thuthao.vo.1088"
"65f951a96d320c2ab7b08469","friend","https://www.facebook.com/hoahoc.org"
"65f951a96d320c2ab7b0846a","friend","https://www.facebook.com/profile.php?id=100086666434667"
"65f951a96d320c2ab7b0846b","friend","https://www.facebook.com/lehuuminh.tri.1"
"65f951a96d320c2ab7b0846c","friend","https://www.facebook.com/profile.php?id=100072226414474"
"65f951a96d320c2ab7b0846d","friend","https://www.facebook.com/TranKimCuong2"
"65f951a96d320c2ab7b0846e","friend","https://www.facebook.com/minh.huynhthe"
"65f951a96d320c2ab7b0846f","friend","https://www.facebook.com/MrDuongChemistry"
"65f951a96d320c2ab7b08470","friend","https://www.facebook.com/profile.php?id=100079541096089"
"65f951a96d320c2ab7b08471","friend","https://www.facebook.com/profile.php?id=100024371703719"
"65f951a96d320c2ab7b08472","friend","https://www.facebook.com/profile.php?id=100064695398969"
"65f951a96d320c2ab7b08473","friend","https://www.facebook.com/TunBrave"
"65f951a96d320c2ab7b08474","friend","https://www.facebook.com/dothihoa102"
"65f951a96d320c2ab7b08475","friend","https://www.facebook.com/dothiha111"
"65f951a96d320c2ab7b08476","friend","https://www.facebook.com/hoaichung.nguyen.58"
"65f951a96d320c2ab7b08477","friend","https://www.facebook.com/profile.php?id=100071777889396"
"65f951a96d320c2ab7b08478","friend","https://www.facebook.com/NGADEPXINH"
"65f951a96d320c2ab7b08479","friend","https://www.facebook.com/thiloan.nghiem"
"65f951a96d320c2ab7b0847a","friend","https://www.facebook.com/vu.anh.98"
"65f951a96d320c2ab7b0847b","friend","https://www.facebook.com/profile.php?id=100005952818939"
"65f951a96d320c2ab7b0847c","friend","https://www.facebook.com/profile.php?id=100076987435132"
"65f951a96d320c2ab7b0847d","friend","https://www.facebook.com/profile.php?id=100042450816500"
"65f951a96d320c2ab7b0847e","friend","https://www.facebook.com/profile.php?id=100093551306464"
"65f951a96d320c2ab7b0847f","friend","https://www.facebook.com/profile.php?id=100086170292442"
"65f951a96d320c2ab7b08480","friend","https://www.facebook.com/thihong.le.18041092"
"65f951a96d320c2ab7b08481","friend","https://www.facebook.com/profile.php?id=100022133380213"
"65f951a96d320c2ab7b08482","friend","https://www.facebook.com/ThienRong"
"65f951a96d320c2ab7b08483","friend","https://www.facebook.com/profile.php?id=100082108231480"
"65f951a96d320c2ab7b08484","friend","https://www.facebook.com/profile.php?id=100075557552571"
